,created_date,tweets,sentiment
240,2019-05-01,"RT @ TheStreet : watch $ APA , $ QCOM $ XPO ? @ JimCramer walks expect bell :",Neutral
241,2019-05-01,okay wrong sound really smart ... . would rather right consistent trade ...,Positive
242,2019-05-01,"Yes , Domino ! ! !",Neutral
243,2019-05-01,"@ ScottWapnerCNBC breath fresh air -- nice pushback , Really great ! ! Go Scotty ! ! !",Positive
244,2019-05-01,@ ScottWapnerCNBC understand process . W L coach L got wrong . you…,Negative
245,2019-05-01,better right wrong choosing stocks @ HalftimeReport,Positive
246,2019-05-01,", want respectful want help people make money . Antithetical process know",Positive
247,2019-05-01,propensity analyst wrong stay wrong often unbecoming . must reasonable disagree ... . @ ScottWapnerCNBC,Negative
248,2019-05-01,Tony Sacconaghi continues surprised well Apple says n't well . Really ex…,Positive
249,2019-05-01,"RT @ TheStreet : moment invest CVS ? @ JimCramer , says wait , despite earnings beat . Catch latest # StockoftheDay $ C…",Positive
250,2019-05-01,RT @ marfgilbert : . @ jimcramer 's Alphabet wish list @ carlquintanilla @ davidfaber,Neutral
251,2019-05-01,RT @ TheStreet : . @ EricJhonsa breaks down investors take away latest $ FB announcements,Positive
252,2019-05-01,"RT @ TheDomino : interesting point relative comparison : Apple share buybacks ... Over last decade , $ AAPL spent over $ 260 bill…",Positive
253,2019-05-01,departure Carol Tome blow Home Depot -- fine ..www.actiomalertsplus.com ... .,Positive
254,2019-05-01,"RT @ TheStreet : Alright , saw strong earnings $ AAPL yesterday . investors expecting rest 2019 ? @ ZevFi…",Positive
255,2019-05-01,RT @ realmoney : Nobody thought could happen . Nobody @ jimcramer . latest earnings report bears out Jim Cramer keeps saying -…,Positive
256,2019-05-01,"RT @ TheStreet : Happy Wednesday ! Jim Cramer Katherine Ross back insight need navigate earnings $ AAPL , # Stockoft…",Positive
257,2019-05-01,"RT @ TheStreet : get started $ 10,000 ? # AskCramer question :",Neutral
258,2019-05-01,Pro Cramer Human says yes ... .,Neutral
259,2019-05-01,wish,Neutral
260,2019-05-01,@ KNegandhiESPN worry low averages @ Phillies opened purse strings…,Neutral
261,2019-05-01,new watch ? miniaturized phone sorts great health implications ...,Positive
262,2019-05-01,Sell Chevron off idea come back $ APC would stun me.. @ davidfaber,Neutral
263,2019-05-01,Let sellers drill bids $ CVS . n't abet them.. Let blast out take go get better price .,Positive
264,2019-05-01,Totally hundo p,Neutral
265,2019-05-01,YES -- - $ AAPL,Neutral
266,2019-05-01,RT @ TheStreet : case missed : Apple $ AAPL edition,Neutral
267,2019-05-01,-- got better better,Positive
268,2019-05-01,RT @ RGletter : @ jimcramer Facebook $ FB . beginning . FB forefront VR AR tech eventually big…,Neutral
269,2019-05-01,"RT @ MadMoneyOnCNBC : . @ JimCramer : `` rational world , Amazon Facebook would 've rallied news 're beating stuffing o…",Neutral
270,2019-05-01,hmmmm ... .potential top show tonight ! !,Positive
271,2019-05-01,RT @ RevShark : Fed Upset Apple Cart ? Wednesday 's positive open Apple 's surprise earnings beat complicated FOMC int…,Negative
272,2019-05-01,indeed !,Neutral
273,2019-05-01,Stock day $ CVS ! ! ! !,Neutral
274,2019-05-01,"Closing China deal ? Apple earnings , infrastructure stocks : @ Sarge986 Market Recon",Neutral
275,2019-05-01,high costs cutting risk ? @ RJPIII breaking down Retirement Daily :,Negative
276,2019-05-01,struggle find another company besides Apple created much wealth under one person yet pers…,Positive
